Issue Type,Issue key,Issue id,Parent id,Assignee,Status,Custom field (Planned Prod Deployment),Resolution,Updated,Due Date,Custom field (CMS Product Name),Custom field (Vulnerability Title),Custom field (Asset Names),Custom field (Service Port),Summary,Custom field (Vulnerability Proof),Custom field (Proof),Custom field (Package Details Dynamic),Custom field (Misconfiguration Description),Custom field (Misconfiguration Solution)
Vulnerability item,R7C-197875,990795,8022697.0,usr71f22,Risk Covered,,Resolved,29/Apr/2026 10:17 AM,18/Jul/2025 12:00 AM,db046bfe.internal,,,,1.1.2.2.3. Ensure nosuid option set on /dev/shm partition,,"This is a complex check. Operator = AND
1. 3122492d.internal.redhat_enterprise_linux_7-def-1014: FAIL
* Based on the following 1 results:
* 1. 1. At least one specified ShellCommand entry must match the given criteria. At least one evaluation must pass.
** 
| {noformat} Entry 1 findings: {noformat}|{noformat} FAIL {noformat} |
| {noformat} command: XCCDF_VALUE_REGEX=""/dev/shm:nosuid"";l_output="""" l_output2="""";while IFS="":"" read -r l_mount_point l_mount_point_option; do if findmnt -kn ""$l_mount_point"" &>/dev/null; then if findmnt -kn ""$l_mount_point"" | grep -Pq ""\b$l_mount_point_option\b""; then l_output="" - Mount point option: \""$l_mount_point_option\"" exists on: \""$l_mount_point\"""";else l_output2="" - Mount point option: \""$l_mount_point_option\"" does not exist on: \""$l_mount_point\"""";fi;else l_output="" - Not applicable. Mount point \""$l_mount_point\"" does not exist on the system"";fi;done <<< ""$XCCDF_VALUE_REGEX"";if [ -z ""$l_output2"" ]; then echo -e ""\n- Audit Result:\n  *** PASS ***\n- * Correctly set * :\n$l_output\n"";echo ""XCCDF_RESULT:PASS"";else echo -e ""\n- Audit Result:\n  ** FAIL **\n - * Reasons for audit failure * :\n$l_output2\n"";[ -n ""$l_output"" ] && echo -e "" - * Correctly set * :\n$l_output\n"";echo ""XCCDF_RESULT:FAIL"";fi; {noformat} |
| {noformat} line_selection: .+ {noformat} |
| {noformat} stdout_line: - Audit Result: {noformat} |
| {noformat} stdout_line:   ** FAIL ** {noformat} |
| {noformat} stdout_line:  - * Reasons for audit failure * : {noformat} |
| {noformat} stdout_line:  - Mount point option: ""nosuid"" does not exist on: ""/dev/shm"" {noformat} |
| {noformat} stdout_line: XCCDF_RESULT:FAIL {noformat} |
",,,
Vulnerability item,R7C-191190,3307106,6485074.0,usr00857,Risk Covered,,Resolved,29/Apr/2026 9:58 AM,18/Jul/2025 12:00 AM,9b2e7df4.internal,,,,9.3.4. (L1) Ensure 'Windows Firewall: Public: Settings: Apply local firewall rules' is set to 'No',,"This is a complex check. Operator = AND
1. 3122492d.internal.microsoft_windows_server_2016-def-125201: FAIL
* Based on the following 1 results:
* 1. 1. At least one specified Windows registry information entry must match the given criteria. At least one evaluation must pass.
** 
| {noformat} Entry 1 findings: {noformat}|{noformat} FAIL {noformat} |
| {noformat} hive: HKEY_LOCAL_MACHINE {noformat} |
| {noformat} key: Software\Policies\Microsoft\WindowsFirewall\PublicProfile {noformat} |
| {noformat} name: AllowLocalPolicyMerge {noformat} |
| {noformat} type: reg_dword {noformat} |
| {noformat} value: 1 {noformat} |
",,,
Vulnerability item,R7C-189768,2603588,4089619.0,usr00857,Risk Covered,,Resolved,29/Apr/2026 9:54 AM,18/Jul/2025 12:00 AM,a835a5fe.internal,,,,9.3.4. (L1) Ensure 'Windows Firewall: Public: Settings: Apply local firewall rules' is set to 'No',,"This is a complex check. Operator = AND
1. 3122492d.internal.microsoft_windows_server_2016-def-125201: FAIL
* Based on the following 1 results:
* 1. 1. At least one specified Windows registry information entry must match the given criteria. At least one evaluation must pass.
** 
| {noformat} Entry 1 findings: {noformat}|{noformat} FAIL {noformat} |
| {noformat} hive: HKEY_LOCAL_MACHINE {noformat} |
| {noformat} key: Software\Policies\Microsoft\WindowsFirewall\PublicProfile {noformat} |
| {noformat} name: AllowLocalPolicyMerge {noformat} |
| {noformat} type: reg_dword {noformat} |
| {noformat} value: 1 {noformat} |
",,,
Vulnerability item,R7C-196311,2395189,5448464.0,usr00857,Risk Covered,,Resolved,29/Apr/2026 10:03 AM,18/Jul/2025 12:00 AM,21173250.internal,,,,9.3.4. (L1) Ensure 'Windows Firewall: Public: Settings: Apply local firewall rules' is set to 'No',,"This is a complex check. Operator = AND
1. 3122492d.internal.microsoft_windows_server_2016-def-125201: FAIL
* Based on the following 1 results:
* 1. 1. At least one specified Windows registry information entry must match the given criteria. At least one evaluation must pass.
** 
| {noformat} Entry 1 findings: {noformat}|{noformat} FAIL {noformat} |
| {noformat} hive: HKEY_LOCAL_MACHINE {noformat} |
| {noformat} key: Software\Policies\Microsoft\WindowsFirewall\PublicProfile {noformat} |
| {noformat} name: AllowLocalPolicyMerge {noformat} |
| {noformat} type: reg_dword {noformat} |
| {noformat} value: 1 {noformat} |
",,,
Vulnerability item,R7C-193319,428905,6331548.0,usr00857,Risk Covered,,Resolved,29/Apr/2026 10:02 AM,18/Jul/2025 12:00 AM,230b4d54.internal,,,,9.3.4. (L1) Ensure 'Windows Firewall: Public: Settings: Apply local firewall rules' is set to 'No',,"This is a complex check. Operator = AND
1. 3122492d.internal.microsoft_windows_server_2016-def-125201: FAIL
* Based on the following 1 results:
* 1. 1. At least one specified Windows registry information entry must match the given criteria. At least one evaluation must pass.
** 
| {noformat} Entry 1 findings: {noformat}|{noformat} FAIL {noformat} |
| {noformat} hive: HKEY_LOCAL_MACHINE {noformat} |
| {noformat} key: Software\Policies\Microsoft\WindowsFirewall\PublicProfile {noformat} |
| {noformat} name: AllowLocalPolicyMerge {noformat} |
| {noformat} type: reg_dword {noformat} |
| {noformat} value: 1 {noformat} |
",,,
Vulnerability item,R7C-197927,5823317,8022697.0,usredcfb,Risk Covered,,Resolved,05/May/2026 1:51 PM,18/Jul/2025 12:00 AM,db046bfe.internal,,,,3.3.7. Ensure reverse path filtering is enabled,,"This is a complex check. Operator = AND
1. 3122492d.internal.o_redhat_enterprise_linux_9-def-5734046: FAIL
* Based on the following 1 results:
* 1. 1. At least one specified UNIX Sysctl entry must match the given criteria. At least one evaluation must pass.
** 
| {noformat} Entry 1 findings: {noformat}|{noformat} FAIL {noformat} |
| {noformat} name: 61e05a38.internal.rp_filter {noformat} |
| {noformat} value: 2 {noformat} |
",,,
Vulnerability item,NXP-8062596,4711891,2180855.0,usredcfb,Risk Covered,,Resolved,08/May/2026 12:20 AM,15/Apr/2025 12:00 AM,db046bfe.internal,"Java CPU April 2024 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2017-92784)",1a6450b3.internal,0,jre-vuln-CVE-2017-68001,"Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.261 (/u01/app/oracle/product/oms/middleware135/oracle_common/jdk/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.341 (/u01/app/oracle/product/19.16.0.0/OPatch/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.261 (/u01/app/oracle/product/agent/agent_13.5.0.0.0/oracle_common/jdk/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.8.0.331 (/u01/app/oracle/product/19.16.0.0/jdk/jre/lib/rt.jar)",,,,
Vulnerability item,NXP-2477926,118754,2180855.0,usr9afcd,Risk Covered,,Resolved,08/May/2026 12:20 AM,02/Oct/2024 12:00 AM,db046bfe.internal,Red Hat Enterprise Linux Obsolete Version,1a6450b3.internal,0,linux-rhel-obsolete-version,Vulnerable OS: Red Hat Enterprise Linux 7.9,,,,
Vulnerability item,NXP-3887593,6740545,2180855.0,usredcfb,Risk Covered,,Resolved,08/May/2026 12:20 AM,01/Mar/2025 12:00 AM,db046bfe.internal,Vmware Spring: CVE-2017-61758: Spring Framework RCE via Data Binding,1a6450b3.internal,0,spring-CVE-2017-37456,"Vulnerable software installed: VMware Spring Beans 4.0.1 (/u01/app/oracle/product/oms/middleware135/.patch_storage/34126716_Jul_19_2022_23_31_33/files/1b225031.internal/13.5.1.0.0/em.d5e19f9c.internal/d2dae127.internal.plugin_13.5.1.0.0/archives/80699f39.internal)

Spring beans file discovered inside war file",,,,
Vulnerability item,NXP-2742126,6731274,5074493.0,usr8c027,Risk Covered,,Resolved,07/May/2026 11:02 PM,15/Apr/2025 12:00 AM,55fc11d5.internal,"Java CPU July 2015 Java SE, Java SE Embedded Libraries vulnerability (CVE-2008-74359)",a1fd9d31.internal,0,jre-vuln-CVE-2008-64669,"Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.7.0.51 (/stxbase/stxapp/ctm/ctmag90prd/ctm/cm/INF/JRE/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.7.0.51 (/stxbase/stxapp/ctm/ctmag90prd/ctm/cm/DB/JRE/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.7.0.51 (/stxbase/stxapp/ctm/ctmag90prd/ctm/cm/AFT/JRE/lib/rt.jar)",,,,
Vulnerability item,NXP-6364690,4563743,5074493.0,usr8c027,Risk Covered,,Resolved,07/May/2026 11:02 PM,15/Apr/2025 12:00 AM,55fc11d5.internal,"Java CPU April 2016 Java SE, Java SE Embedded, JRockit JMX vulnerability (CVE-2022-39505)",a1fd9d31.internal,0,jre-vuln-CVE-2022-59237,"Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.7.0.51 (/stxbase/stxapp/ctm/ctmag90prd/ctm/cm/INF/JRE/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.7.0.51 (/stxbase/stxapp/ctm/ctmag90prd/ctm/cm/DB/JRE/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.7.0.51 (/stxbase/stxapp/ctm/ctmag90prd/ctm/cm/AFT/JRE/lib/rt.jar)",,,,
Vulnerability item,NXP-1865416,9042287,5074493.0,usr8c027,Risk Covered,,Resolved,07/May/2026 11:02 PM,15/Apr/2025 12:00 AM,55fc11d5.internal,"Java CPU January 2017 Java SE, Java SE Embedded, JRockit RMI vulnerability (CVE-2009-90190)",a1fd9d31.internal,0,jre-vuln-CVE-2009-81041,"Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.7.0.51 (/stxbase/stxapp/ctm/ctmag90prd/ctm/cm/INF/JRE/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.7.0.51 (/stxbase/stxapp/ctm/ctmag90prd/ctm/cm/DB/JRE/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 7.9


Vulnerable software installed: Oracle JRE 1.7.0.51 (/stxbase/stxapp/ctm/ctmag90prd/ctm/cm/AFT/JRE/lib/rt.jar)",,,,
Vulnerability item,NXP-4290354,8595240,5074493.0,usr8c027,Risk Covered,,Resolved,07/May/2026 11:02 PM,01/Oct/2024 12:00 AM,55fc11d5.internal,Red Hat Enterprise Linux Obsolete Version,a1fd9d31.internal,0,linux-rhel-obsolete-version,Vulnerable OS: Red Hat Enterprise Linux 7.9,,,,
Vulnerability item,NXP-4071881,3705191,8115241.0,usr8c027,Risk Covered,,Resolved,07/May/2026 11:02 PM,15/Apr/2025 12:00 AM,ffe34ed1.internal,Azul Zulu: CVE-2017-92784: Vulnerability in the JavaFX component,666da563.internal,0,azul-zulu-CVE-2017-68001,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.58.16 (/stxbase/stxapp/java/zulu11.58.16-sa-jdk11.0.16-linux_x64_del/lib/54c8aa44.internal)",,,,
Vulnerability item,NXP-967393,522029,8115241.0,usr8c027,Risk Covered,,Resolved,07/May/2026 11:02 PM,15/Apr/2025 12:00 AM,ffe34ed1.internal,Azul Zulu: CVE-2017-63265: Vulnerability in the JavaFX component,666da563.internal,0,azul-zulu-CVE-2017-21857,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.58.16 (/stxbase/stxapp/java/zulu11.58.16-sa-jdk11.0.16-linux_x64_del/lib/54c8aa44.internal)",,,,
Vulnerability item,NXP-8245262,2589111,8115241.0,usr8c027,Risk Covered,,Resolved,07/May/2026 11:02 PM,15/Apr/2025 12:00 AM,ffe34ed1.internal,"Java CPU April 2024 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2017-92784)",666da563.internal,0,jre-vuln-CVE-2017-68001,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.341 (/stxbase/stxapp/oracle/client/product/19.17.0/client_1/jdk/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.351 (/stxbase/stxapp/oracle/client/product/19.17.0/client_1/OPatch/jre/lib/rt.jar)",,,,
Vulnerability item,NXP-4331030,5082111,5800551.0,usr8c027,Risk Covered,,Resolved,07/May/2026 11:02 PM,15/Apr/2025 12:00 AM,c5742e01.internal,Azul Zulu: CVE-2017-92784: Vulnerability in the JavaFX component,4fe2eb41.internal,0,azul-zulu-CVE-2017-68001,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.58.16 (/stxbase/stxapp/java/zulu11.58.16-sa-jdk11.0.16-linux_x64_del/lib/54c8aa44.internal)",,,,
Vulnerability item,NXP-4717194,5149931,5800551.0,usr8c027,Risk Covered,,Resolved,07/May/2026 11:02 PM,15/Apr/2025 12:00 AM,c5742e01.internal,Azul Zulu: CVE-2017-63265: Vulnerability in the JavaFX component,4fe2eb41.internal,0,azul-zulu-CVE-2017-21857,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.58.16 (/stxbase/stxapp/java/zulu11.58.16-sa-jdk11.0.16-linux_x64_del/lib/54c8aa44.internal)",,,,
Vulnerability item,NXP-7615429,3476032,5800551.0,usr8c027,Risk Covered,,Resolved,07/May/2026 11:02 PM,15/Apr/2025 12:00 AM,c5742e01.internal,"Java CPU July 2015 Java SE, Java SE Embedded Libraries vulnerability (CVE-2008-74359)",4fe2eb41.internal,0,jre-vuln-CVE-2008-64669,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.7.0.51 (/stxbase/stxapp/ctm/ctmag90sim/ctm/cm/DB/JRE/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.7.0.51 (/stxbase/stxapp/ctm/ctmag90sim/ctm/cm/AFT/JRE/lib/rt.jar)",,,,
Vulnerability item,NXP-8438857,4124032,5800551.0,usr8c027,Risk Covered,,Resolved,07/May/2026 11:02 PM,15/Apr/2025 12:00 AM,c5742e01.internal,"Java CPU April 2016 Java SE, Java SE Embedded, JRockit JMX vulnerability (CVE-2022-39505)",4fe2eb41.internal,0,jre-vuln-CVE-2022-59237,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.7.0.51 (/stxbase/stxapp/ctm/ctmag90sim/ctm/cm/DB/JRE/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.7.0.51 (/stxbase/stxapp/ctm/ctmag90sim/ctm/cm/AFT/JRE/lib/rt.jar)",,,,
Vulnerability item,NXP-5619945,969630,5800551.0,usr8c027,Risk Covered,,Resolved,07/May/2026 11:02 PM,15/Apr/2025 12:00 AM,c5742e01.internal,"Java CPU January 2017 Java SE, Java SE Embedded, JRockit RMI vulnerability (CVE-2009-90190)",4fe2eb41.internal,0,jre-vuln-CVE-2009-81041,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.7.0.51 (/stxbase/stxapp/ctm/ctmag90sim/ctm/cm/DB/JRE/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.7.0.51 (/stxbase/stxapp/ctm/ctmag90sim/ctm/cm/AFT/JRE/lib/rt.jar)",,,,
Vulnerability item,NXP-6143169,7278879,5800551.0,usr8c027,Risk Covered,,Resolved,07/May/2026 11:02 PM,15/Apr/2025 12:00 AM,c5742e01.internal,"Java CPU April 2024 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2017-92784)",4fe2eb41.internal,0,jre-vuln-CVE-2017-68001,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.341 (/stxbase/stxapp/oracle/client/product/19.17.0/client_1/jdk/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.351 (/stxbase/stxapp/oracle/client/product/19.17.0/client_1/OPatch/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.192 (/usr/local/java/zulu8.33.0.2-sa-fx-jdk8.0.192-linux_x64/jre/lib/rt.jar)",,,,
Vulnerability item,NXP-6783445,993747,1279687.0,usr8c027,Risk Covered,,Resolved,07/May/2026 11:02 PM,15/Apr/2025 12:00 AM,ed40309e.internal,Azul Zulu: CVE-2017-92784: Vulnerability in the JavaFX component,e9cbd6a1.internal,0,azul-zulu-CVE-2017-68001,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.58.16 (/stxbase/stxapp/java/zulu11.58.16-sa-jdk11.0.16-linux_x64_del/lib/54c8aa44.internal)",,,,
Vulnerability item,NXP-5243640,1821546,1279687.0,usr8c027,Risk Covered,,Resolved,07/May/2026 11:02 PM,15/Apr/2025 12:00 AM,ed40309e.internal,Azul Zulu: CVE-2017-63265: Vulnerability in the JavaFX component,e9cbd6a1.internal,0,azul-zulu-CVE-2017-21857,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.58.16 (/stxbase/stxapp/java/zulu11.58.16-sa-jdk11.0.16-linux_x64_del/lib/54c8aa44.internal)",,,,
Vulnerability item,NXP-5700233,1160424,1279687.0,usr8c027,Risk Covered,,Resolved,07/May/2026 11:02 PM,15/Apr/2025 12:00 AM,ed40309e.internal,"Java CPU April 2024 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2017-92784)",e9cbd6a1.internal,0,jre-vuln-CVE-2017-68001,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.341 (/stxbase/stxapp/oracle/client/product/19.17.0/client_1/jdk/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.351 (/stxbase/stxapp/oracle/client/product/19.17.0/client_1/OPatch/jre/lib/rt.jar)",,,,
Vulnerability item,NXP-1961321,4914271,5116336.0,usr8c027,Risk Covered,,Resolved,07/May/2026 11:02 PM,15/Apr/2025 12:00 AM,de387916.internal,Azul Zulu: CVE-2017-92784: Vulnerability in the JavaFX component,11925eb8.internal,0,azul-zulu-CVE-2017-68001,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.58.16 (/stxbase/stxapp/java/zulu11.58.16-sa-jdk11.0.16-linux_x64_del/lib/54c8aa44.internal)",,,,
Vulnerability item,NXP-8994531,242082,5116336.0,usr8c027,Risk Covered,,Resolved,07/May/2026 11:02 PM,15/Apr/2025 12:00 AM,de387916.internal,Azul Zulu: CVE-2017-63265: Vulnerability in the JavaFX component,11925eb8.internal,0,azul-zulu-CVE-2017-21857,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.58.16 (/stxbase/stxapp/java/zulu11.58.16-sa-jdk11.0.16-linux_x64_del/lib/54c8aa44.internal)",,,,
Vulnerability item,NXP-2971074,7708352,5116336.0,usr8c027,Risk Covered,,Resolved,07/May/2026 11:02 PM,15/Apr/2025 12:00 AM,de387916.internal,"Java CPU April 2024 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2017-92784)",11925eb8.internal,0,jre-vuln-CVE-2017-68001,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.341 (/stxbase/stxapp/oracle/client/product/19.17.0/client_1/jdk/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.351 (/stxbase/stxapp/oracle/client/product/19.17.0/client_1/OPatch/jre/lib/rt.jar)",,,,
Vulnerability item,NXP-1556507,5500785,3189119.0,usr8c027,Risk Covered,,Resolved,07/May/2026 11:00 PM,15/Apr/2025 12:00 AM,3de462f3.internal,Azul Zulu: CVE-2017-92784: Vulnerability in the JavaFX component,c5436286.internal,0,azul-zulu-CVE-2017-68001,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.58.16 (/stxbase/stxapp/java/zulu11.58.16-sa-jdk11.0.16-linux_x64_del/lib/54c8aa44.internal)",,,,
Vulnerability item,NXP-2647700,4511660,3189119.0,usr8c027,Risk Covered,,Resolved,07/May/2026 11:00 PM,15/Apr/2025 12:00 AM,3de462f3.internal,Azul Zulu: CVE-2017-63265: Vulnerability in the JavaFX component,c5436286.internal,0,azul-zulu-CVE-2017-21857,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.58.16 (/stxbase/stxapp/java/zulu11.58.16-sa-jdk11.0.16-linux_x64_del/lib/54c8aa44.internal)",,,,
Vulnerability item,NXP-8069960,4896611,3189119.0,usr8c027,Risk Covered,,Resolved,07/May/2026 11:00 PM,15/Apr/2025 12:00 AM,3de462f3.internal,"Java CPU April 2024 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2017-92784)",c5436286.internal,0,jre-vuln-CVE-2017-68001,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.341 (/stxbase/stxapp/oracle/client/product/19.17.0/client_1/jdk/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.351 (/stxbase/stxapp/oracle/client/product/19.17.0/client_1/OPatch/jre/lib/rt.jar)",,,,
Vulnerability item,NXP-4742172,2502676,2411944.0,usr8c027,Risk Covered,,Resolved,07/May/2026 11:00 PM,15/Apr/2025 12:00 AM,0163b8ce.internal,Azul Zulu: CVE-2017-92784: Vulnerability in the JavaFX component,cb3441c5.internal,0,azul-zulu-CVE-2017-68001,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.58.16 (/stxbase/stxapp/java/zulu11.58.16-sa-jdk11.0.16-linux_x64_del/lib/54c8aa44.internal)",,,,
Vulnerability item,NXP-687637,8311683,2411944.0,usr8c027,Risk Covered,,Resolved,07/May/2026 11:00 PM,15/Apr/2025 12:00 AM,0163b8ce.internal,Azul Zulu: CVE-2017-63265: Vulnerability in the JavaFX component,cb3441c5.internal,0,azul-zulu-CVE-2017-21857,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Azul Systems JRE 11.58.16 (/stxbase/stxapp/java/zulu11.58.16-sa-jdk11.0.16-linux_x64_del/lib/54c8aa44.internal)",,,,
Vulnerability item,NXP-8664509,3725052,2411944.0,usr8c027,Risk Covered,,Resolved,07/May/2026 11:00 PM,15/Apr/2025 12:00 AM,0163b8ce.internal,"Java CPU April 2024 Oracle Java SE, Oracle GraalVM Enterprise Edition vulnerability (CVE-2017-92784)",cb3441c5.internal,0,jre-vuln-CVE-2017-68001,"Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.341 (/stxbase/stxapp/oracle/client/product/19.17.0/client_1/jdk/jre/lib/rt.jar)

Vulnerable OS: Red Hat Enterprise Linux 8.10


Vulnerable software installed: Oracle JRE 1.8.0.351 (/stxbase/stxapp/oracle/client/product/19.17.0/client_1/OPatch/jre/lib/rt.jar)",,,,
